SMILES,Mutagenicity
COc1ccc(CON(OC(=O)C)C(=O)c2ccccc2)cc1,mutagenic
CC(C)CCCCCCOC(=O)CCCCC(=O)OCCCCCCC(C)C,non-mutagenic
Nc1ccc2ncsc2c1,mutagenic
CCOP(=O)(OCC)Oc1ccc(cc1)[N+](=O)[O-],mutagenic
OCc1cccc2c3cccc4cccc(c12)c34,non-mutagenic
NC(=O)N(CCCC(=O)O)N=O,mutagenic
c1ccc2sncc2c1,non-mutagenic
ON(C=O)c1ccc(\C=C\c2ccccc2)cc1,mutagenic
CN1CC[C@@H](CN2c3ccccc3Sc4ccccc24)C1,non-mutagenic
Oc1c2ccccc2c3ccc4cccc5ccc1c3c45,mutagenic
CCCCN(CC(=O)C)N=O,mutagenic
NCC(=O)O,non-mutagenic
CCCCCCCCCCCC(=O)C,non-mutagenic
OC1C=Cc2c(ccc3cc4c5C=CC(O)C(O)c5ccc4cc23)C1O,non-mutagenic
COC(=O)\C(=C\C=C\C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C)\C)\C,non-mutagenic
Cc1cc2nccnc2c3nc(N)n(C)c13,mutagenic
CC1=NN(C(=O)C1)c2ccccc2,non-mutagenic
C[C@@H]1COc2c(N3CCN(C)CC3)c(F)c(C(=O)O)c4C(=O)C=CN1c24,mutagenic
CC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C)C#C,non-mutagenic
O=C1CCc2ccc3c(ccc4ccccc34)c12,mutagenic
CN(C)CCNC(=O)c1cc2ccccc2c3cccnc13,mutagenic
Cc1ccc(N)cc1N=[N+]([O-])c2cc(N)ccc2C,mutagenic
C1CCC=CC1,non-mutagenic
CC1(CO1)C(=O)NCc2ccccc2,mutagenic
Fc1ccc2c3c(ccc4ccccc34)c5cccc1c25,mutagenic
CC(=O)CC(=O)Nc1ccc(C)cc1,non-mutagenic
COC(=O)C12Oc3ccc(c(O)c3C(=C1C(=O)CC(C)C2O)O)c4ccc5OC6(C(O)C(C)CC(=O)C6=C(O)c5c4O)C(=O)OC,non-mutagenic
C[C@H]1C[C@H](CC(C)(C)C1)OC(=O)c2ccccc2O,non-mutagenic
C=CCOC(=O)C=C,non-mutagenic
Fc1ccccc1C(=O)Cl,mutagenic
C=CCN1C(=O)N(CC=C)C(=O)N(CC=C)C1=O,non-mutagenic
Nc1ccc2c(no[n+]2[O-])n1,mutagenic
[O-][N+](=O)c1cccc(CO\N=C\c2nc3cc(ccc3n2Cc4ccc(F)cc4)[N+](=O)[O-])c1,non-mutagenic
Cc1ccc2nc3c(cc2c1)c4cccc5cccc3c45,non-mutagenic
CCC[C@](C)(COC(=O)N)COC(=O)NC(C)C,non-mutagenic
CC(C)Nc1cccc2C(=O)c3ccccc3C(=O)c12,mutagenic
CN(C)C=O,non-mutagenic
[O-][N+](=O)c1ccc(Nc2ccc(cc2)N=C=S)cc1,non-mutagenic
Oc1cc2ccc(c3ccc4cccc1c4c23)[N+](=O)[O-],mutagenic
COC(=O)c1oc(NOC(=O)C)c(c2ccccc2)c1c3ccccc3,non-mutagenic
CCN(C=O)N=O,mutagenic
OC(=O)c1ccc(cc1)S(=O)(=O)N(Cl)Cl,mutagenic
O=C1Oc2cc(ccc2C=C1c3ccccc3)n4nc5ccc6ccccc6c5n4,non-mutagenic
OC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)COc3ccc(Cl)cc3Cl,non-mutagenic
CC(=C)c1ccccc1,non-mutagenic
Cc1ncc([N+](=O)[O-])n1CC(=O)O,mutagenic
CC(=O)Nc1ccc(cc1)S(=O)(=O)Nc2ccccn2,non-mutagenic
CCCCOC(=O)C(=C)C,non-mutagenic
COc1cc2OC3OCCC3c2c4OC(=O)C5=C(CCOC5=O)c14,non-mutagenic
CC1=CC(=O)C=CC1=O,non-mutagenic
O[C@@H]1OC(=O)C(=C1C(Cl)Cl)Cl,mutagenic
C\C=C\1/CC(C)C(C)(O)C(=O)OCC2=CCN3CCC(OC1=O)C23,non-mutagenic
CC1(C)C2CCC1(C)C(O)C2,non-mutagenic
Cc1ccc2nsc(NC(=O)CCl)c2c1,mutagenic
CCN(CCCl)c1ccc(cc1)c2nc3cc(ccc3[nH]2)c4nc5cc(ccc5[nH]4)N6CCN(C)CC6,non-mutagenic
COc1cc2OC3(C)OC4OC4C3(C)c2c5OC(=O)C6=C(CCC6=O)c15,non-mutagenic
CCCC[C@@H](CC)COC(=O)c1ccc(C(=O)OC[C@H](CC)CCCC)c(c1)C(=O)OC[C@H](CC)CCCC,non-mutagenic
OS(=O)(=O)c1ccc(Oc2ccc3c4ccccc4C(=O)c5cccc2c35)cc1,mutagenic
COc1c(OC)c2occc2c3OC(=O)C=Cc13,non-mutagenic
CC1OC(OC2C(O)C(O)C(CO)OC2OC3C(O)C(O)C(OC3OC4CCC5(C)C(CCC6(C)C5CC=C7C8CC(C)(C)CC(O)C8(C)CCC67C)C4(C)CO)C(=O)O)C(O)C(O)C1O,non-mutagenic
N#C[Se]Cc1ccccc1,mutagenic
[O-][N+](=O)c1ccc(OC=C)cc1,mutagenic
CCC(=O)N(O)c1ccc2ccccc2c1,mutagenic
COC=O,non-mutagenic
C[n+]1c(c2ccc(N)cc2)c3cc(N)ccc3c4ccc(N)cc14,mutagenic
[O-][N+](=O)c1ccc2sncc2c1,mutagenic
CCOC(=O)[C@H](C)O,non-mutagenic
COc1cc2O[C@H]3OC=C[C@H]3c2c4OC(=O)C5=C(CCC5=O)c14,mutagenic
NC(=O)NCC=C,mutagenic
CCCCCCCCCc1ccc(OP(=O)(Oc2ccccc2)Oc3ccccc3)cc1,non-mutagenic
ClC(Cl)c1ccccc1,mutagenic
C(Cc1cccc2ccccc12)C3CO3,mutagenic
O=NN1CCC(=O)CC1,mutagenic
Cc1ccnc2ccccc12,mutagenic
[O-][N+](=O)c1ccc2ccc3nc4ccccc4c5ccc1c2c35,mutagenic
NC(=N)c1ccc(OCCCCCOc2ccc(cc2)C(=N)N)cc1,non-mutagenic
CCNc1cc2OC3=CC(=NCC)C(=CC3=C(c4ccccc4C(=O)OCC)c2cc1C)C,non-mutagenic
C[N+]1(C)CCOCC1,non-mutagenic
CCN(Cc1cccc(c1)S(=O)(=O)O)c2ccc(cc2)C(=C3C=CC(=[N+](CC)Cc4cccc(c4)S(=O)(=O)O)C=C3)c5ccccc5S(=O)(=O)O,mutagenic
OCC=O,non-mutagenic
O[C@@H]1[C@H]2O[C@H]2c3cc4ccc5cccc6ccc(c3[C@@H]1O)c4c56,mutagenic
CC(=O)N(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2ccc(Oc3ccc(Cl)cc3)cc2,mutagenic
Cc1cc(cc2ccccc12)[N+](=O)[O-],mutagenic
C\C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)CCCC1(C)C)/C)\C=O,non-mutagenic
[O-][N+](=O)c1ccc2C(=O)C(=O)c3cccc4ccc1c2c34,mutagenic
CC(CCNC(=O)OCCOC(=O)C(=C)C)CC(C)(C)CNC(=O)OCCOC(=O)C(=C)C,non-mutagenic
CC(Cl)C(=O)O,non-mutagenic
CC(=C)C(=O)OCC(C)(C)C,non-mutagenic
[O-][N+](=O)c1ccc2c3CCCCc3c4cccc5ccc1c2c45,mutagenic
COc1nc2cc(cc(CBr)c2nc1OC)[N+](=O)[O-],mutagenic
C\C=C/1\CC(C)C(C)(OC(=O)C)C(=O)OCC2=CCN(C)CCC(OC1=O)C2=O,mutagenic
CC1(CO1)c2ccc(Cl)cc2,mutagenic
C\C=C(\C(=C\C)\c1ccc(O)cc1)/c2ccc(O)cc2,non-mutagenic
[O-][N+](=O)c1cc2C(=O)c3cc(cc(c3c2c(c1)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],mutagenic
CCCC[C@@H](CC)CNC[C@H](CC)CCCC,non-mutagenic
CCOC(=O)[C@@H]1O[C@]1(C)c2ccccc2,non-mutagenic
CC(=O)C1=C(C(=O)C(=C1)C(C)(C)C)C(C)(C)C,non-mutagenic
Oc1c(cc2ccc3cccc4ccc1c2c34)[N+](=O)[O-],mutagenic
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCO,non-mutagenic
CC(C)Cc1nccs1,mutagenic
CCOC(=O)C(C)(C#N)c1snc2ccc(cc12)[N+](=O)[O-],mutagenic
BrCC(=O)Nc1ccccc1,non-mutagenic
Nc1nc2ncnc2c[nH]1,non-mutagenic
CC(=C)C(=O)OCC(O)COc1ccc(cc1)C(C)(C)c2ccc(OCC(O)COC(=O)C(=C)C)cc2,non-mutagenic
COc1ccc(Nc2c3ccccc3nc4ccccc24)cc1,mutagenic
OCC(=O)N(O)c1ccc(Cl)cc1,non-mutagenic
[O-][N+](=O)c1oc(\C=C\C=O)cc1,mutagenic
NC(CSCCCl)C(=O)O,mutagenic
Nc1ccc2ccc3c4ccccc4cc5ccc1c2c35,mutagenic
Cc1c2C(O)C(O)c3ccccc3c2cc4ccccc14,mutagenic
CCOCC=O,non-mutagenic
Br\C=C\Br,mutagenic
Brc1cccc(c1)c2ccccc2,non-mutagenic
O1[C@@H]2C=Cc3cc4ccc5cccc6ccc(c3[C@H]12)c4c56,mutagenic
O[C@@H]1CO[C@@H]2[C@@H](CO[C@H]12)O[N+](=O)[O-],non-mutagenic
[O-][N+](=O)c1ccc(\C=C\C=O)cc1,mutagenic
[O-][N+](=O)c1ccc(cc1)c2nc3sccn3c2N=O,mutagenic
ClC\C=C/Cl,mutagenic
CC1=C(SSC1=S)c2cnccn2,non-mutagenic
Cn1c(N=N#N)nc2ccc3ncccc3c12,mutagenic
COC1=CC(=O)C[C@@H](C)[C@]12Oc3c(Cl)c(OC)cc(OC)c3C2=O,non-mutagenic
[O-][N+](=O)c1cc(c2c(cc(cc2c1)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],mutagenic
CCC[C@@H](C)C[C@@H](OC(=O)C[C@@H](CC(=O)O)C(=O)O)[C@@H](C[C@H](C)CCCCCC[C@H](O)C[C@H](O)[C@@H](C)N)OC(=O)C[C@@H](CC(=O)O)C(=O)O,non-mutagenic
CCC(CCC(=O)C)COC(=O)CCCCC(=O)O,non-mutagenic
NC(CC(=O)O)C(=O)O,non-mutagenic
BrCCCBr,non-mutagenic
CC(=O)C=C,mutagenic
CC1=CCC(=O)O1,non-mutagenic
NNc1nc(cs1)c2ccc(cc2)[N+](=O)[O-],mutagenic
Cc1ccc(cc1N)[N+](=O)[O-],mutagenic
NC(CO)C(=O)O,non-mutagenic
OCC(=O)O,non-mutagenic
COc1cc(ccc1N=Nc2cc(c3ccccc3c2O)S(=O)(=O)O)c4ccc(N=Nc5cc(c6ccccc6c5O)S(=O)(=O)O)c(OC)c4,non-mutagenic
C1COCOC1,mutagenic
Cc1cnc(C)cn1,non-mutagenic
Clc1cc2ccccc2c3ccccc13,mutagenic
N1[C@@H]2[C@H]1c3ccccc3c4c2ccc5ccccc45,mutagenic
COc1ccc(\C=C\C)cc1,non-mutagenic
Oc1cc2c3ccccc3c4cccc(c1[N+](=O)[O-])c24,mutagenic
OC(=O)c1cc(O)c2C(=O)c3c(O)cc(O)cc3C(=O)c2c1,non-mutagenic
CN(C)c1nc2c3cccnc3ccc2n1C,mutagenic
CN(C)CCCN1c2ccccc2CCc3ccccc13,non-mutagenic
Cn1cc2cccc(c2n1)[N+](=O)[O-],mutagenic
c1ccc2c(c1)c3cccc4ccc5cccc2c5c34,mutagenic
CC(=O)c1cc(cc2c1CCC2(C)C)C(C)(C)C,non-mutagenic
CC(C)CCCCCOC(=O)C=C,non-mutagenic
[O-][N+](=O)c1ccc2C(=O)NC(=O)c2c1,mutagenic
Cc1ccc2c(ccc3ccccc23)c1,mutagenic
Nc1cc(ccc1CO)[N+](=O)[O-],mutagenic
Fc1ccc(cc1)C(=O)CCCN2CCN(CC2)c3ccccn3,non-mutagenic
COc1ccc(CNCC(O)COc2ccc3nc(O)ccc3c2)cc1OC,non-mutagenic
CCC(Cl)CC(Cl)CC(C)Cl,non-mutagenic
OC(=O)c1cc(Br)cc2cccnc12,non-mutagenic
CCCCCN(N=O)C(=N)N[N+](=O)[O-],mutagenic
CN(C)CCCNc1c2ccccc2nc3c(ccc(c13)[N+](=O)[O-])N(C)C,mutagenic
CC1(OO)c2ccccc2c3ccccc13,mutagenic
Clc1nc2ccccc2nc1Cl,non-mutagenic
OC1C(O)c2ccc3c(ccc4ccccc34)c2C5OC15,mutagenic
[O-][N+](=O)c1ccc2c(Cc3cc(ccc23)[N+](=O)[O-])c1,mutagenic
OC(=O)c1cc(ccc1[N+](=O)[O-])[N+](=O)[O-],mutagenic
CNc1snc2ccccc12,non-mutagenic
OC(=O)C1CSCN1C(=O)C2CCC(=O)N2,non-mutagenic
[O-][N+](=O)c1ccc2c3ccccc3c4ccc(c1c24)[N+](=O)[O-],mutagenic
CCCOc1cc2C(=O)CCc2c3ccc4ccccc4c13,non-mutagenic
CNC(=O)c1c(ncn1C)N(C)N=O,non-mutagenic
COc1cc(cc(OC)c1O)C2C3C(COC3=O)C(OC4OC5COC(C)OC5C(O)C4O)c6cc7OCOc7cc26,non-mutagenic
OC(=O)C\C(=C\C(=O)O)\C(=O)O,non-mutagenic
OC1C=Cc2cccnc2C1O,non-mutagenic
OC1C=CC2OC2C1O,mutagenic
CC1(C)C2CCC1(C)C(=O)C2=O,non-mutagenic
Oc1c2nc3ccccc3c2nnn1\N=C\c4ccc(Cl)cc4,mutagenic
CC12CCC3C(CCC4CC(CCC34C)OC(=O)\C=C\c5cccc(c5)N(CCCl)CCCl)C1CCC(=O)N2,mutagenic
CC(=O)C(Cl)Cl,mutagenic
C[C@@H](O)CN(C[C@@H](C)O)N=O,mutagenic
OS(=O)(=O)c1ccc2NC(=O)C(=O)c2c1,mutagenic
CCCC(=O)OCc1cccc(c1)[N+](=O)[O-],non-mutagenic
CN(C)CCNC(=O)c1cccc2cc3ccccc3cc12,mutagenic
CC1=C(Cl)C(=O)OC1O,mutagenic
c1ccc2c(c1)[nH]c3cnccc23,mutagenic
N[C@H](CS)C(=O)O,mutagenic
[O-][N+](=O)c1cccc(CCl)c1,mutagenic
CCN(CC)CCC[C@@H](C)Nc1cc(OC)cc2cccnc12,mutagenic
CC(CC=O)c1ccc(cc1)C(C)(C)C,non-mutagenic
O=Nc1ccc2ccc3c4ccccc4cc5ccc1c2c35,mutagenic
CCc1nc(N)nc(N)c1c2ccc(Cl)cc2,non-mutagenic
Br\C(=C/c1ccccc1)\C=O,mutagenic
COC(=O)CCCCC(=O)OC,non-mutagenic
OS(=O)(=O)Oc1ccc2ccc3c4ccccc4cc5ccc1c2c35,non-mutagenic
CN(C)c1ccc(cc1)C(=N)c2ccc(cc2)N(C)C,mutagenic
Oc1c(cc(cc1[N+](=O)[O-])c2ccccc2)[N+](=O)[O-],mutagenic
Oc1ccc2c(ccc3c4ccccc4ccc23)c1,mutagenic
CC(C)(C)c1ccc(cc1)c2ccc(cc2)N=O,mutagenic
Cc1cc2ncccc2c3nc(N)n(C)c13,mutagenic
Clc1cc(Cl)nc(Cl)n1,non-mutagenic
Nc1c(N=Nc2ccc(cc2)[N+](=O)[O-])c(cc3cc(c(N=Nc4ccccc4)c(O)c13)S(=O)(=O)O)S(=O)(=O)O,mutagenic
CCOc1ccccc1[N+](=O)[O-],mutagenic
N1C2C1c3cc4ccccc4cc3c5ccccc25,mutagenic
C=C[C@H]1CO1,mutagenic
S=C(NC1CCCCC1)NC2CCCCC2,non-mutagenic
CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)c2ccccc2,non-mutagenic
CCC(=O)\N=C\1/SN(C(=O)CC)c2ccc(cc12)[N+](=O)[O-],mutagenic
Nc1cc(ccc1O)S(=O)(=O)O,non-mutagenic
CCCCCCCCCCCCCCCCCCOC(=O)CCc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,non-mutagenic
CCOc1ccc(cc1NC(=O)C(=O)Nc2ccccc2CC)C(C)(C)C,non-mutagenic
ON=C,non-mutagenic
Oc1c(Cl)cc(Cl)c2cccnc12,non-mutagenic
Nc1nc(c(CCO)c2ncnn12)c3ccccc3,non-mutagenic
Brc1cc(Br)c(OCCOc2c(Br)cc(Br)cc2Br)c(Br)c1,non-mutagenic
CC1(C(Cl)Cl)C2C(Cl)C(Cl)C1(C(Cl)Cl)C(Cl)C2Cl,non-mutagenic
Nc1ccc2ccc3ccccc3c2n1,mutagenic
ClC(=C1OC(=O)C(=C1Cl)Cl)Cl,mutagenic
CC12CCCC(C)(C1CCC34CC(CCC23)C(=C)C4)C(=O)O,non-mutagenic
Cn1c(N)nc2ccc(cc12)C#N,mutagenic
Oc1c(Br)cc(cc1Br)C#N,non-mutagenic
CC(C)N(N)C(C)C,mutagenic
CC1CN(CCN1)c2cc3N(C=C(C(=O)O)C(=O)c3c(C)c2F)C4CC4,non-mutagenic
C=C1CC(=O)O1,non-mutagenic
CC(=O)Nc1ccc(Oc2ccc(cc2)N(O)C(=O)C)cc1,mutagenic
CCCC[C@@H](CC)COCCCN,non-mutagenic
Cn1c(ncc1[N+](=O)[O-])[C@H]2NC(CO)(CO)CO2,mutagenic
CNc1ncn(C)c1C(=O)N(C)N=O,mutagenic
C[Si](C)(C)O,non-mutagenic
Oc1cc(ccc1[N+](=O)[O-])[N+](=O)[O-],mutagenic
COc1cc(ccc1N)c2ccc(N)c(OC)c2,mutagenic
CCOc1ccc(N)cc1N,mutagenic
[O-][N+](=O)c1cccc2c3ccccc3cc(c12)[N+](=O)[O-],mutagenic
CC12CCCC(C)(C1CCC34CC(O)(CCC23)C(=C)C4=O)C(=O)O,mutagenic
Cn1c(N)nc2nc3ccncc3cc12,non-mutagenic
c1ccc(nc1)c2cccnc2,mutagenic
CCOCCc1c(nc(N)n2ncnc12)c3ccccc3,non-mutagenic
COC(=O)c1ccc(CN(C)N=O)cc1,non-mutagenic
CCOC(=O)N(N=O)C(CCC=O)c1cccnc1,mutagenic
CN1C(CCC1=O)c2cccnc2,non-mutagenic
Nc1cc(c2cccc(c2c1)S(=O)(=O)O)S(=O)(=O)O,non-mutagenic
OC(=O)CCC(=O)O,non-mutagenic
Nc1cc(Cl)c(Cl)c(Cl)c1,non-mutagenic
CCNCC#CC(C)(C)OC(=O)C(O)(C1CCCCC1)c2ccccc2,non-mutagenic
CN1CCN(C)CC1,non-mutagenic
N\C(=N/O)\c1cc(O)c(O)c(O)c1,mutagenic
CNC,non-mutagenic
Cc1c(Br)c(Br)c(Br)c(Br)c1Br,non-mutagenic
O[C@@H]1c2ccccc2c3ccc(cc13)[N+](=O)[O-],mutagenic
OCCCN=N,mutagenic
CC=O,non-mutagenic
OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,non-mutagenic
O1C2C1c3cc4cc5ccccc5cc4c6cccc2c36,mutagenic
OCC#C,mutagenic
[O-][N+](=O)c1cc2CCc3cc(cc4CCc(c1)c2c34)[N+](=O)[O-],mutagenic
OCCCCN(CCO)N=O,mutagenic
[O-][N+](=O)c1oc(\C=N\c2snc3ccccc23)cc1,mutagenic
OCC(CN=N#N)Cc1ccccc1,mutagenic
Brc1ccc2C3CCCCC3C=Cc2c1,non-mutagenic
Cc1cc(N)sn1,mutagenic
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,mutagenic
OC(CN=N#N)CN1C=CC(=O)NC1=O,mutagenic
O=NN(c1ccccc1)c2ccccc2,non-mutagenic
S=C1SSC2=NCCN12,non-mutagenic
COC(=O)[C@H]([C@H]1CCCCN1)c2ccccc2,non-mutagenic
Cc1ccc(CC2CO2)cc1,mutagenic
O=C1CCCCCN1,non-mutagenic
Cn1c(N)nc2c3cccnc3ccc12,mutagenic
C[C@@H](O)CN(C)N=O,mutagenic
Oc1cc2cccc3ccc4c(ccc1c4c23)[N+](=O)[O-],mutagenic
O1C=CC=Cc2c1c3cc4ccccc4cc3c5ccccc25,mutagenic
OC(=O)C1Cc2c([nH]c3ccccc23)C(N1)c4ccccc4,non-mutagenic
CC(=O)Nc1ccc(Cc2ccc(NC(=O)C)c(Cl)c2)cc1Cl,mutagenic
ClCCOC\C(=C/Cl)\Cl,mutagenic
O=Cc1cccc(c1)c2ccccc2,non-mutagenic
CC(O)Cc1cc(N)cc(c1N)[N+](=O)[O-],non-mutagenic
COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,mutagenic
COC(=O)CC(=O)OC,non-mutagenic
Nc1cc(Cl)ccc1O,mutagenic
Cc1cc2nc(N)sc2cc1C,mutagenic
CC(C)(S)C(=O)NC(CS)C(=O)O,non-mutagenic
c1ccc2c(c1)ccc3c2ccc4ccc5ccccc5c34,mutagenic
Clc1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1Cl,non-mutagenic
Cc1nc2ccc3c(nc(N)n3C)c2nc1C,mutagenic
Nc1ccccc1[N+](=O)[O-],non-mutagenic
c1cc[nH]c1,non-mutagenic
FC(F)(F)I,mutagenic
Cc1nc2ccc(N)c(C)c2nc1C,mutagenic
COC1=CC(=O)C(=O)C(=C1)C(C)(C)C,non-mutagenic
Cc1c(N)cc(cc1N)[N+](=O)[O-],mutagenic
C[C@H]1C[C@H]2OC(=O)[C@H](C)[C@H]2C[C@@]3(C)[C@H](O)C[C@H](O)C[C@H]13,mutagenic
Cc1nc(O)c(cc1c2ccncc2)C#N,non-mutagenic
[O-][N+](=O)c1cc(c2ccc3cccc4ccc1c2c34)[N+](=O)[O-],mutagenic
CC(=O)NNc1ccc(CO)cc1,mutagenic
Clc1c(Cl)c(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,non-mutagenic
CC(=O)OC1Cc2cc3cccc4ccc5ccc1c2c5c34,mutagenic
Cc1cc(c(N)c(N=Nc2ccc(cc2C)c3ccc(N=Nc4ccc(O)c(c4)C(=O)O)c(C)c3)c1N)S(=O)(=O)O,mutagenic
NNc1ccc(cc1)[N+](=O)[O-],mutagenic
CC[C@@H](C)[C@H](C)CO,non-mutagenic
[O-][n+]1cc2cccnc2cn1,non-mutagenic
Nc1ccc(cc1Cl)c2cc(Cl)c(N)c(Cl)c2,mutagenic
[O-][n+]1cccc2C3OC3C=Cc12,non-mutagenic
Cl\C=C/Cl,non-mutagenic
CC(=O)Nc1cccc(O)c1,non-mutagenic
NC(=O)C1CCCN1C(=O)C(Cc2c[nH]cn2)NC(=O)C3CCC(=O)N3,non-mutagenic
Oc1ccc(\C=N\c2snc3ccccc23)cc1,mutagenic
CC(=O)c1ccc(cc1)N=O,mutagenic
CC(C)NC[C@@H]1CCc2cc(CO)c(cc2N1)[N+](=O)[O-],mutagenic
CC(C)(OO)c1ccccc1,mutagenic
Nc1ccc(N)c2C(=O)c3c(cccc3[N+](=O)[O-])C(=O)c12,mutagenic
OC(=O)CN(CC(=O)O)CC(=O)O,non-mutagenic
COC1=C(OC)C(=O)C(=C(C)C1=O)C\C=C(/C)\CC\C=C(/C)\CC\C=C(/C)\CC\C=C(/C)\CC\C=C(/C)\CC\C=C(/C)\CC\C=C(/C)\CC\C=C(/C)\CC\C=C(/C)\CCC=C(C)C,non-mutagenic
C[C@H](CCc1ccccc1)c2ccccc2,non-mutagenic
Cc1ccc2nc3cc(C)c(N)cc3nc2c1N,mutagenic
CS(=O)C,non-mutagenic
CNC(=O)c1ccccc1,non-mutagenic
[O-][N+](=O)c1oc(cc1)c2csc(NNC=O)n2,mutagenic
COCCOC,mutagenic
Oc1cccc2c1ccc3[nH]c4ccc5ccccc5c4c23,mutagenic
COP(=O)(O)O,non-mutagenic
CCCCOC(=O)C,non-mutagenic
ClC1=C(Cl)C(Cl)(C(=C1Cl)Cl)C2(Cl)C(=C(Cl)C(=C2Cl)Cl)Cl,mutagenic
[O-][N+](=O)c1ccc2ccc3c4CCCCc4cc5ccc1c2c35,mutagenic
OC(=O)c1ccccc1Nc2cccc(c2)C(F)(F)F,non-mutagenic
COc1ccc(CCl)cc1,non-mutagenic
ClC(Cl)C(=O)C(Cl)Cl,mutagenic
OC1C(O)c2cc3ccc(cc3cc2CC1=O)[N+](=O)[O-],non-mutagenic
CC[C@H]1CO1,mutagenic
Cc1nc2c(C)c(C)c3c(nc(N)n3C)c2nc1C,mutagenic
C=CN=Nc1ccccc1,mutagenic
CN1C[C@@H](c2ccccc2)c3cccc(N)c3C1,non-mutagenic
CCOC(=O)C1=Cc2cc3CCCN4CCCc(c2OC1=O)c34,non-mutagenic
Oc1ccc(\C=C\C(=O)c2ccccc2)cc1,non-mutagenic
OC(=O)CC(NC(=O)COc1ccc(Cl)cc1Cl)C(=O)O,non-mutagenic
Oc1ccc(O)c(O)c1,mutagenic
CNC=O,non-mutagenic
Fc1cccc2c1ccc3cccnc23,mutagenic
NC1=NC(=O)N(C=C1O)C2CC(O)C(CO)O2,non-mutagenic
[O-][N+](=O)c1ccc2ccc3cccc4C(=O)Oc1c2c34,mutagenic
CC(NCc1ccccc1)C(=O)NCc2ccccc2,non-mutagenic
CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O,non-mutagenic
Cc1ccc(cc1C)[N+](=O)[O-],mutagenic
Cc1ccc2C(=O)N3C=C(CC3C(O)Nc2c1O)\C=C\C(=O)N,mutagenic
COC(=C1[C@H](C(=C(C)N=C1C)C(=O)OCC(=O)C)c2ccccc2[N+](=O)[O-])O,non-mutagenic
CS(=O)(=O)Nc1ccc(Nc2c3ccc(cc3nc4cc(ccc24)N=N#N)N=N#N)cc1,mutagenic
[O-][N+](=O)c1cccc(c1C=O)[N+](=O)[O-],mutagenic
Oc1ccc2c(c1)c3ccccc3c4cc5ccccc5cc24,mutagenic
C1CCc2c(C1)cc3c4ccccc4cc5c6ccccc6c2c35,mutagenic
N\C(=N/OC1OC(C(O)C(O)C1O)C(=O)O)\c2ccccc2,non-mutagenic
CN\C(=C\[N+](=O)[O-])\NCCSCc1oc(CN(C)C)cc1,non-mutagenic
O=Nc1c2ccccc2c3ccc4cccc5ccc1c3c45,mutagenic
OC(=O)c1cc(Cl)ccc1Cl,non-mutagenic
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N(CC(=O)O)C2Cc3ccccc3C2,non-mutagenic
[O-][N+](=O)c1cccc2c3cccc4cccc(c12)c34,mutagenic
CC(=O)Oc1ccc(CCl)cc1,mutagenic
Oc1[nH]cnc2nncc12,non-mutagenic
Nc1ccccc1O,mutagenic
O=NN1CCSCC1,mutagenic
CC1(CO1)C=C,non-mutagenic
CNC1Cc2cccc3cccc(C1)c23,mutagenic
C[n+]1c2ccccc2cc3cc(N)ccc13,mutagenic
Oc1cc2ccccc2c3ccc4ccccc4c13,non-mutagenic
CN1CC(=C[C@@H]2[C@H]1Cc3cn(CC=C)c4cccc2c34)CO,mutagenic
Nc1ncnc2c1ncn2Cc3ccccc3,mutagenic
Nc1ccc(Cc2ccc(N)c(Cc3ccc(N)cc3)c2)cc1,mutagenic
CC(C)CON=O,mutagenic
Cc1ccc(cc1N(CCCl)CCCl)C(O)(P(=O)(O)O)P(=O)(O)O,mutagenic
CCOC(OCC)\C=C(\C)/CCC=C(C)C,non-mutagenic
CCCc1ccc2OCOc2c1,non-mutagenic
CC(C)n1c(\C=C\[C@H](O)C[C@@H](O)CC(=O)O)c(c2ccc(F)cc2)c3ccccc13,non-mutagenic
CC[N+](=C1C=CC2=Nc3c(OC2=C1)cc(N)c4ccccc34)CC,mutagenic
Nc1ccc(N)c2ccccc12,mutagenic
Cl\C=C(/Cl)\C(Cl)Cl,mutagenic
CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,non-mutagenic
