SMILES,Mutagenicity
NC1=C3C(=CC=C1)C2=CC=CC=C2C3,active
ClC3=C2C=CC1=CC=CC=C1C2=CC4=CC=CC=C34,active
O1C2C1C5=C3C2=CC=CC3=CC6=C4C=CC=CC4=CC=C56,active
CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=C2,active
CC1=CC3=C(C(=C1)C)C2=CC=CC=C2C=C3,active
CC1=C(C(=CC=C1)NO)C,active
BrCCC(=O)N1CCN(CC1)C(=O)CCBr,active
CC1=C(C3=C(C=C1)C(=O)C2=C(C=CC=C2)C3=O)[N+]([O-])=O,active
CC2C1=C(C=CC=C1)C3=C2C(=CC=C3)C,active
CC1=C(C(=CC=C1)[N+]([O-])=O)[N+]([O-])=O,active
CC1=CC(=O)OC2=C1C=C3CCCN4CCCC2=C34,active
NC1=CC=C(C=C1)C2=CC=C(C=C2)[N+]([O-])=O,active
COC2=C1C(C3=C(C(C1=CC=C2)=O)C=CC=C3)=O,active
[O-][N+](=O)C1=CC=C(C=C1)[N+]([O-])=O,active
NC1=CC=C(C=C1)CCC2=CC=CC=C2,active
C1=CC3=C(C=C1)C4=CC=C5C=CC=C6C2=CC=CC=C2C(=C3)C4=C56,active
COC(=O)NC(=S)NC1=C(C=CC=C1)NC(=S)NC(=O)OC,active
O=N[N]1C=C(CC#N)C2=CC=CC=C12,active
COC(=O)C1=NC(=C3C(=C1)C2=CC=CC=C2[NH]3)C4=NC5=C(C=C4)C(=O)C=CC5=O,active
[O-][N+](=O)C1=CC=C(C=C1)C=CC2=CC=C(C=C2)[N+]([O-])=O,active
COCC=O,active
CC1=C(C=CC=C1)C(Cl)=O,active
NC1=CC=C(C=C1)OC2=CC=C(C=C2)OC3=CC=C(C=C3)N,active
OC1=NSC2=CC(=CC=C12)[N+]([O-])=O,active
[O-][N+](=O)C1=CC5=C2C1=CC=CC2=C4C=C3C=CC=CC3=CC4=C5,active
NC3=C2C1=CC=CC=C1CC2=CC=C3,active
C3C=CC4=C2C1=CC=CC=C1C=CC2=CC=C34,active
CC(=O)C1=CC=C[N]1[N+]([O-])=O,active
NC1=CC(=C(C=C1)C2=C(C=C(C=C2)[N+]([O-])=O)N)[N+]([O-])=O,active
O=C2C1=C(C=CC=C1)C4=C3C2=NC=CC3=CC5=C4OCO5,active
COC6=C2[C]1=CC=C(C1=C(OC2=C5C4C3OC3OC4OC5=C6)O)O,active
CC1=C(C=CC=C1)N=NC3=C2C=CC=CC2=CC=C3O,active
OC(=O)C=CC1=CC=C(C=C1)[N+]([O-])=O,active
[O-][N+](=O)C1=C([NH]C=N1)C2=CC=CC=C2,active
ClCCNP1(=O)OCCCN1CCCl,active
NC(CSCCCl)C(O)=O,active
[O-][N+](=O)C1=C(N=C2SCC[N]12)C3=CC=C(C=C3)Cl,active
CC1=CC=C[N]2C1=NC3=C(C)C(=CN=C23)NO,active
CC3=C2C1NC1C5=C(C2=CC4=CC=CC=C34)C=CC=C5,active
[O-][N+](=O)C3=C1C=CC=C2C=CC(=C12)C=C3,active
CC1=CC=C(C=C1)[N+]#N,active
COC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)OC)N,active
CC1=C(C=CC=C1)OP(=O)(OC2=C(C=CC=C2)C)OC3=C(C=CC=C3)C,active
[O-][N+](=O)C3=C2OC(C1=CC=CC4=C1C2=C(C=C3)C=C4)=O,active
NC4=C3C1=CC=CC2=CC=CC(=C12)C3=CC=C4,active
CC[N+](CC)=C4C=CC3=NC2=C1C=CC=CC1=C(C=C2OC3=C4)N,active
C[N]2C1=CC=CC=C1N=C2[N+]([O-])=O,active
ClCCN(N=O)C(=O)NC1CCCCC1,active
CC1=C3C(=C(C(=C1)[N+]([O-])=O)C)C2=CC(=CC=C2[NH]3)O,active
NC1=CC=C(C=C1)C2=CC(=C(C=C2)N)[N+]([O-])=O,active
OC1=C(C(=CC=C1)O)O,active
C=CC(=O)N(CC1CO1)CC2CO2,active
NC3=C1C=CC=CC1=C2C=CC4=C(C2=C3)C=CC(O)C4O,active
CC1=CC4=C(C=C1)C3=CC=C2C=CC=CC2=C3C=C4,active
OC1C(O)C4=C3C2=C1C=CC=C2C=CC3=C(C=C4)[N+]([O-])=O,active
[O-][N+](=O)C1=CC(=CC=C1)C(Cl)=O,active
CC=CC=CC=O,active
OC2=CC1=CC=CC=C1C(=C2)O,active
CCCOC=CC=CC=CC=CC=CCC,active
[O-][N+](=O)C1=CC(=CC(=C1)C(Cl)=O)[N+]([O-])=O,active
OCC4=CC=C3C2=C1C(=CC=CC1=CC=C2)C3=C4,active
CC(C)=CC(C)=NNC2=C1C=CC=CC1=CN=N2,active
C1CSCSC1,active
CC2=C1C=CC=CC1=C(C3=CC=CC=C23)C,active
NC1=C(C=C(C=C1)OC2=CC(=C(C=C2)N)Cl)Cl,active
NC3=CC2=NC1=CC=CC=C1C=C2C=C3,active
CC(=O)C1=C(C(=C(C=C1)Cl)Cl)Cl,active
[O-][N+](=O)C2=C3C1=CC=CC=C1C4=CC=CC5=CC=C(C=C2)C3=C45,active
COC4=C1C5=C(C(OC1=C3C2C=COC2OC3=C4)=O)C(OCC5)=O,active
O4C5=C1C=CC=CC1=C3C=C2C=CC=CC2=CC3=C45,active
NC(CN=[N+]=[N-])C(O)=O,active
[O-][N+](=O)C1=CC=C(C=C1)C(Cl)=O,active
O=C4OC1=C(C=C2CCCN3CCCC1=C23)C=C4,active
CC(=C)C=O,active
[O-][N+](=O)C1=C2C=CC3=CC5=C(C4=CC=C(C=C1)C2=C34)C=CCC5,active
OC1=C(C3=C(C=C1)C(=O)C2=C(C=CC=C2)C3=O)O,active
[O-][N+](=O)C1=C(C(=C(O1)C(=O)CBr)Cl)Cl,active
CC1=C(C=C(C(=C1)N)C)N,active
[O-][N+](=O)C1=C(C=CC=C1)CCl,active
OC1=C(C=C(C=C1Cl)Cl)S(=O)C2=C(C(=CC(=C2)Cl)Cl)O,active
OC(=O)CNC(=O)C1=CC=C(C=C1)[N+]([O-])=O,active
O1C4C1C3=C(C2=CC=CC=C2C=C3)C5=C4C=CC=C5,active
BrCCOC(=O)C(=O)OCCBr,active
C2CC1OC1CC2C3CO3,active
OC6=CC=C5C1=C2C(=CC3=CC=CC4=CC=C(C=C1)C2=C34)C5=C6,active
NC1=C(C=C3C(=C1)C2=CC=CC=C2[NH]3)[N+]([O-])=O,active
[O-][N+](=O)C3=CC(=C2C1=C(C=C(C=C1C(C2=C3)=O)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,active
[O-][N+](=O)C1=C(C(=C(O1)C(=O)CBr)C2=CC=CC=C2)C3=CC=CC=C3,active
[O-][N+](=O)C2=C3C=CC4=C1CCCCC1=CC5=CC=C(C=C2)C3=C45,active
CC1=C3C(=CC=C1)C2=CC=CC=C2C=C3,active
CC1=C2C(=C(C=C1)C)C3=C(C=C2)C(O)C(O)C4OC34,active
COC1=CC3=C(C(=C1)O)C(=O)C2=C(C(=CC=C2O)O)O3,active
CC[N]1C(=NC2=C1C=CC3=NC(=CN=C23)C)N,active
CC(C)COC(=O)C=CC1=CC=C(O1)[N+]([O-])=O,active
CC5=C3CCC4=C2C1OC1C6=C(C2=CC(=C34)C=C5)C=CC=C6,active
OCN1C(O)C(O)N(CO)C1=O,active
CCC(C)NC(=O)C=CC1=CC=C(O1)[N+]([O-])=O,active
CC1(CO1)C(=O)NCC2=CC=CC=C2,active
NC1=CC=C(C=C1)CC(O)=O,active
[O-][N+](=O)C2=CC(=C1C=CC=CC1=C2)[N+]([O-])=O,active
CC2=CC3=CC=C4C1=CC=CC=C1C=C5C=CC(=C2)C3=C45,active
NC(CCC(=O)NC(CSC(=O)NCCCl)C(=O)NCC(O)=O)C(O)=O,active
NC1=CC=C(C=C1)CCC2=CC=C(C=C2)N,active
CC(C)(O)CCC2=C1OC5=C(C(C1=C(C=C2)O)=O)C(=C4C3C=COC3OC4=C5)O,active
CCOP(=O)(OCC)OC1=NC(=NC(=C1)C)C(C)C,active
CCCCOC(=O)C=CC1=CC=C(O1)[N+]([O-])=O,active
ClCCN(CCCl)C2=CC1=CC=CC=C1C=C2,active
CC(=O)OCC1=C4C(=CC2=CC=CC=C12)C3=CC=CC=C3C=C4,active
C[N]1C(=NC2=CC=C(C=C12)C#N)N,active
COC(=O)C12OC1(C)C(O)(NC2=O)C(C)C,active
NC2=CC1=NC=CC=C1C=C2,active
CC1=CC=C(C=C1)OCC2CO2,active
CC1CNC(=O)N1C2=NC=C(S2)[N+]([O-])=O,active
ClC(Cl)(Cl)CC1CO1,active
NC1=CC=C(C=C1)[N+]([O-])=O,active
ClCCNC(=O)SC2=C1[NH]C=NC1=NC=N2,active
CC(=O)C1=C(C(=C(O1)[N+]([O-])=O)Cl)Cl,active
CC(=O)N(O)C1=CC=C(C=C1)SC2=CC=CC=C2,active
OC1CC=CC2=C3C=CC4=CC=CC5=CC=C(C=C12)C3=C45,active
COC(=O)C(Cl)Cl,active
COC5=C2[C]1=CC=C(C1=C(OC2=C4C3(C=COC3OC4=C5)O)O)O,active
[O-][N+](=O)C1=CC2=C(C=C1)C(=CC3=C(C=CC=C23)[N+]([O-])=O)[N+]([O-])=O,active
OC2=C1C=CC(C(C1=C(C3=CC=CC=C23)O)=N)=N,active
NC1=C(C=C(C=C1)Cl)N,active
CC(=O)NC1=C2C=CC3=CC=C(C4=CC=C(C=C1)C2=C34)O,active
CC1=C(C=CC=C1)NC(=O)C2=CSC(=C2)[N+]([O-])=O,active
[O-][N+](=O)C1=CC2=C(O1)C3=CC=C4C=CC=C5C=CC(=C2)C3=C45,active
[O-][N+](=O)C1=CC3=C(C=C1)C2=CC=CC=C2S3,active
CC(=O)C1=CC=C(C=C1)NO,active
CN(C)C1=CC=C(C=C1)N=NC2=CC=C(C=C2)COC(C)=O,active
CN(COC(C)=O)N=O,active
CC(Br)C(=O)NCC1=CC=CC=C1,active
OC5C=CC4=C(C3=CC2=C1C=CC=CC1=CC=C2N=C3C=C4)C5O,active
CC(=O)NC1=CC=C(C=C1)C=N[N]3N=N[C]2=CC=NC2=C3O,active
[O-][N+](=O)C1=CC=C(C=C1)SC2=CC=CC=C2,active
ClC(Cl)(Cl)SN2C(=O)C1CC=CCC1C2=O,active
O=CNC1=CC3=C(C=C1)C2=CC=CC=C2C3,active
BrCCBr,active
CCOC(=O)CNC(=O)C=[N+]=[N-],active
O1C2C1C7=C5C3=C2C=CC=C3C=C6C4=CC=CC=C4C(=C56)C=C7,active
CC(=O)NC2=CC1=NC=CC=C1C=C2,active
NC3=CC2=NC1=CC(=CC=C1N=C2C=C3)N,active
C[N]2C(=NC3=NC1=CN=CC=C1C=C23)N,active
C1=CC=C2C(=C1)C=CC3=C2C4=CC=CC5=CC=CC3=C45,active
ClC3=C1C=CC=CC1=C2C=CC=CC2=C3,active
CC1CCC(CC1)NC(=O)N(CCCl)N=O,active
COC(=O)C12OC1(C)C(C)(O)NC2=O,active
CC1=C3C(=C(C(=C1)[N+]([O-])=O)C)C2=CC(=CC=C2[NH]3)[N+]([O-])=O,active
[O-][N+](=O)C2=C3C=CC4=CC=CC5=C1C=CC=CC1=C(C=C2)C3=C45,active
OCCCl,active
[O-][N+](=O)C1=CC3=C(C=C1)C2=CC=CC=C2C=C3,active
NC1=C(C(=CC=C1)[N+]([O-])=O)N,active
CCN(CCCl)CCCNC3=C2C=CC1=CC=CC=C1C2=NC4=CC=CC=C34,active
CC2=C1C=CC=CC1=C(C=C2)[N+]([O-])=O,active
O1C2C1C5=C4C2=CC3=CC=CC=C3C4=CC6=CC=CC=C56,active
CN(C)CCCNC1=C3C(=NC2=CC=CC=C12)C(=CC=C3)[N+]([O-])=O,active
CC1=C(C=C(C(=C1)C)N)C,active
OC4C=CC3=C2C=C(C1=CC=CC=C1C2=CC=C3C4O)[N+]([O-])=O,active
CC1=C(C(=CC=C1)C)NO,active
[O-][N+](=O)C3=C1C=CC=C2CCC(=C12)C=C3,active
COC(=O)C1=C(C=CC(=C1)C2=CC(=C(C=C2)N)C(=O)OC)N,active
CC(=O)N(OC1OC(CO)C(O)C(O)C1O)C2=CC=C(C=C2)OC3=CC=C(C=C3)Cl,active
CCCC(=O)OCC1=CC=C(C=C1)[N+]([O-])=O,active
CC(C)NC(OCC1=CC=C(C=C1)[N+]([O-])=O)=NC(C)C,active
C1=CC4=C(C=C1)C3=CC=C2N=CC=CC2=C3C=C4,active
C[N+](C)(C)CCNCCC1=CC=C(C=C1)N=NC2=C(C=C(C=C2)[N+]([O-])=O)Cl,active
[O-][N+](=O)C1=C2C=CC3=CC=CC4=CC=C(C=C1)C2=C34,active
O=C(OCC1CO1)C2CCCCC2C(=O)OCC3CO3,active
[O-][N+](=O)C3=CC2=C1C=C(C=CC1=C(C=C2C=C3)[N+]([O-])=O)[N+]([O-])=O,active
CCN(CC)C1=CC=C(C=C1)N=NC2=CC=C(C=C2)[N+]([O-])=O,active
[O-][N+](=O)C2=CC=C3C1=C(C=CC=C1)C4=C(C=CC5=CC=C2C3=C45)[N+]([O-])=O,active
NC(CSC(Cl)=CCl)C(O)=O,active
CCOP(=O)(OCC)C(C)NC(=O)N(CCCl)N=O,active
OCC1=CC3=C(C(=C1)O)C(=O)C2=C(C=CC=C2O)C3=O,active
CC1=C(Cl)C(=O)OC1O,active
C1=CC3=C(C=C1)C2=CC5=C4C(=C2C=C3)C=CC=C4C=C5,active
NC2=C1N=C[N](C1=NC(=N2)C3=CC=C(C=C3)[N+]([O-])=O)C4=CC=C(C=C4)[N+]([O-])=O,active
O=C3C(C2=NC1=CC=CC=C1C=C2)C(=O)C4=C3C=CC=C4,active
O=C2C=CC1=C(C=CC=C1)C2=O,active
CC(C)(C)ON=O,active
COC1=C(C=CC(=C1)[N+]([O-])=O)NC(C)=O,active
OC1=C3C(=CC=C4C=CC2=CC=CC(=C1)C2=C34)[N+]([O-])=O,active
CC1CC(OC(C)O1)OC(C)=O,active
CC1=C(C3=C(C=C1)C(=O)C2=C(C=CC=C2)C3=O)NC4=CC=CC=C4,active
CC(=O)C1=C(C=C([N]1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,active
ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl,active
NC1=C(C=CC(=C1)[N+]([O-])=O)C2=CC=C(C=C2)[N+]([O-])=O,active
[O-][N+](=O)C1=CC=C2C=CC3=[N+](C5=C(C4=CC=C1C2=C34)C=CC=C5)[O-],active
OC1=CC3=C(C=C1)C2=CC=C(C=C2C3)[N+]([O-])=O,active
C[N]1C=NC(=C1[N+]([O-])=O)C2=CC=CC=C2,active
CN(CC(C)=O)N=O,active
ClN1C3C1C2=C(C=CC=C2)C4=C3C=CC=C4,active
SC2=C1[NH]C=NC1=NC=N2,active
CC1CN1,active
ONC3=CN=C2[N]1C=CC=CC1=NC2=C3,active
COC1=C(C=C(C=C1)CC2CO2)OC,active
C1=CC2=CC=C3C6=C5C(=C4C=CC(=C1)C2=C34)C=CC=C5C=C6,active
CCCCOC3=NC2=C(C1=CC=C(C=C1N=C2C=C3)Cl)NCCCNCCCl,active
C[N]2C(=NC3=C1C=CC=NC1=CC(=C23)C)N,active
OC(=O)CN(CC(O)=O)N=O,active
CCOC1=CC=C(C=C1)N=O,active
OS(=O)(=O)OCC1=C3C=CC4=CC=CC5=CC=C(C2=CC=CC=C12)C3=C45,active
COC1=CC=C(C=C1)NC3=C2C=CC=CC2=NC4=CC=CC=C34,active
C[N+]2=C1C=CC=C(C1=CC3=CC=CC=C23)N,active
C[N]1C(=NC2=C1C=CC3=NC=CC=C23)NC(C)=O,active
OC2=C1C(C3=C(C(C1=CC=C2)=O)C=CC=C3O)=O,active
COC1=CC4=C(C(=C1)OC2OC(CO)C(O)C(O)C2O)C(=O)C3=C(C(=CC=C3O)O)O4,active
CCC[N]3C=C2CC1C(CC(C)CN1C#N)C4=C2C3=CC=C4,active
[O-][N+](=O)C4=C2C1=CC=CC=C1C3=CC=CC(=C23)C=C4,active
C[N]2C(=NC3=CC=C1N=CC=CC1=C23)N,active
O=C1CCO1,active
NC4=C1C=CC=CC1=C3C=CC2=CC=CC=C2C3=C4,active
[O-][N+](=O)C1=CC=C(C=C1)C(=O)C=CC2=CC=CC=C2,active
O=NC1=C2C=CC3=CC=CC4=CC=C(C=C1)C2=C34,active
NC1=C(C=C(C=C1)C2=CC(=C(C=C2)N)F)F,active
C(OCC2=C1C=CC=CC1=CC=C2)C3CO3,active
[O-][N+](=O)C1=CC(=C(C=C1)F)[N+]([O-])=O,active
CC2=CC(=O)C1=C(C=CC=C1O)C2=O,active
NC(=O)NC2=NC1=CC=CC=C1[NH]2,active
COC1=NSC2=C1C=CC=C2[N+]([O-])=O,active
CC(C)(C)OO,active
O=C4C=CC3=C(C2=CC=C1C=CC=CC1=C2C=C3)C4=O,active
CCCNC(=O)C=CC1=CC=C(O1)[N+]([O-])=O,active
OC(=O)C1=CC(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,active
CN(C)C1=CC=C(C=C1)C=CC2=CC=C(C=C2)[N+]([O-])=O,active
[O-][N+](=O)C2=CC=C1[NH]C=CC1=C2,active
CC1=CC(=C(C=C1)C)N,active
CNC(=O)ONC(C)=O,active
COC1=CC=C(C=C1)NC(=O)C2=CSC(=C2)[N+]([O-])=O,active
CC1=CC=C(C=C1)S(=O)(=O)N2C4C2C3=C(C=CC=C3)C5=C4C=CC=C5,active
CC1=CC(=CC=C1)NO,active
OC(=O)C1=C(C=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,active
CCN(CCCl)CCCNC2=C1C=C(C=CC1=NC3=CC(=CC=C23)Cl)OC,active
[O-][N+](=O)C1=C3C(=CC=C1)C2=CC=CC=C2O3,active
C[N]1C=NC(=C1C(=O)N(C)N=O)N(C)C(=O)OC(C)(C)C,active
NC1=CC(=CC=C1)O,active
[O-][N+](=O)C1=CC=C(C=C1)OC2CO2,active
NC1=C(C=C(C=C1)Cl)[N+]([O-])=O,active
CC1=CC=C(C=C1)NN=NCC2=CC=C(C=C2)[N+]([O-])=O,active
CNN=NC,active
CC(=O)C1=C(C=CC(=C1)NC(N)=O)OCC(O)CNC(C)(C)C,active
CCN1C=C(C(O)=O)C(=O)C2=C1C=C(C(=C2)F)N3CCN(C)CC3,active
CCC1=C(C(=CC=C1)CC)N,active
NC1=CC3=C(C=C1)C2=CC=CC=C2[NH]3,active
CS(=O)(=O)NC1=CC=C(C=C1)NC3=C2C=C(C=CC2=NC4=CC=CC=C34)N=[N+]=[N-],active
NC2=C1C(C3=C(C(C1=C(C=C2)O)=O)C=CC=C3)=O,active
CCC1CO1,active
CC1=C(C=C(C=C1)N=[N+]([O-])C2=CC(=C(C=C2)C)N)N,active
OC1=CC2=C(C=C1)C3=CC5=CC=CC6=CC=C4C=CC2=C3C4=C56,active
NC3=C(C=C2N=C1C=C(C=CC1=NC2=C3)Cl)N,active
ClCCSCCCl,active
NC2=C(C1=CC=CC=C1C=C2)N=NC3=CC=C(C=C3)[N+]([O-])=O,active
C[N]2C(=NC3=C1N=C(C)C=NC1=C(C)C(=C23)C)N,active
CC(=O)OC1CC4=C2C1=C(C=CC2=CC5=C3C=CC=CC3=CC=C45)C,active
CN1CCN(CC1)C2=C(C3=C(C=C2F)C(=O)C(=CN3CCF)C(O)=O)F,active
[O-][N+](=O)C1=C2C=CC3=CC5=C(C4=CC=C(C=C1)C2=C34)CCCC5,active
COC(=O)C12OC1(C)C(C)(O)OC2=O,active
CC[N]1C(=NC2=C1C=CC3=NC=C(C)N=C23)N,active
NC3=C2N=C1C=CC=CC1=NC2=CC=C3,active
CC2=CC1=NC=CC=C1C=C2,active
CC(C)(C)CNC(=O)C=CC1=CC=C(O1)[N+]([O-])=O,active
O=C1CCCCC1=O,active
[O-][N+](=O)C1=CC4=C(C=C1)C3=CC=C2C=CC=CC2=C3C=C4,active
[O-][N+](=O)C1=CC=C(O1)C=NN2C(=O)C=C(C=C2C3=CC=CC=C3)C4=CC=CC=C4,active
CCCCCCCC(Cl)=O,active
CN(CC1=CC(=CC=C1)C)N=O,active
[O-][N+](=O)C1=CC=C(C=C1)C=CC(=O)C2=CC=CC=C2,active
CC1=C(C=C(C=C1N)N)[N+]([O-])=O,active
CC1(CO1)C(=O)NC2=CC=CC=C2,active
OCCN(CC(O)=O)N=O,active
[O-][N+](=O)C2=C1C=CC=CC1=CC=C2,active
N=C1CC(=O)C(=O)C2=C1C=CC=C2,active
O=C3CN(CCN2CC(=O)N(CN1CCOCC1)C(=O)C2)CC(=O)N3CN4CCOCC4,active
CC2=C4C=CC=C5C=CC3=C1C=CC=CC1=CC(=C2)C3=C45,active
COP(=S)(OC)OC1=CC(=C(C=C1)N=O)C,active
ClC(Cl)C(Cl)=O,active
CC3=CC2=C(C(=C1C(=CC(=CC1=C2O)O)O)O)C(=O)C3=O,active
NC1=CC=C(C=C1)C=CC2=CC=C(C=C2)N,active
COC2=C1C(C5=C(OC1=CC=C2Cl)C=C4OC3OC=CC3C4=C5OC)=O,active
C[N]1C=CC3=C1C=CC4=CC=C2C=CC(=CC2=C34)O,active
O=C(NC1CCCCC1)OC(C#C)(C2=CC=CC=C2)C3=CC=CC=C3,active
NC3=C2C(=C1C(C=CC(C1=C(C2=C(C=C3)O)O)=N)=O)O,active
CC(C)NC(=O)C=CC1=CC=C(O1)[N+]([O-])=O,active
NC1=C(C=CC=C1)SCSC2=C(C=CC=C2)N,active
ON=C(O)C1=CC(=C(C=C1)O)O,active
NC1=CC(=C(C=C1)NCCO)[N+]([O-])=O,active
O=C3N(CC1CO1)C(=O)N(CC2CO2)C(=O)N3CC4CO4,active
BrCC(Br)=C,active
OCCNC1=C(C=C(C=C1)N(CCO)CCO)[N+]([O-])=O,active
NC(=O)CNC(=O)N(CCCl)N=O,active
C1=CC2=C(C=C1)C5=C4C(=C2)C=C3C=CC=CC3=C4C=C5,active
NC(CCC(=O)NC(CSCCCl)C(=O)NCC(O)=O)C(O)=O,active
[O-][N+](=O)C3=CC=C2SC1=CC=CC=C1C2=C3,active
COC1=C(C=C(C(=C1)OC)C=CC)OC,active
OC5CC1=C(C2=CC=C3C=CC=C4C=CC(=C1)C2=C34)C=C5,active
[O-][N+](=O)C3=CC2=C(C=C1C(=CC=CC1=C2C=C3)[N+]([O-])=O)[N+]([O-])=O,active
CC1=CC(=C(C=C1)O)N,active
CC4=NC3=C2C1=CC(=CC=C1C=CC2=C(C=C3[NH]4)C)O,active
CCC1=CC(=CC=C1)NC(=O)C2=CSC(=C2)[N+]([O-])=O,active
NC1=CC(=CC=C1)C2=CC=CC=C2,active
[O-][N+](=O)C3=CC2=C1C(=CC=CC1=CC=C2)O3,active
O=C2N(CC1CO1)SC3=C2C=CC(=C3)OCC4CO4,active
COC1=CC3=C(C=C1)OC2=C(C(=CC(=C2)O)O)C3=O,active
NC1=C2C=CC3=CC=CC4=CC=C(C=C1)C2=C34,active
CC1=C(C=CC=C1)C2=CC=C(C=C2)N,active
CC(CN(CC(C)OC(C)=O)N=O)OC(C)=O,active
CN1CCC4=C2C1C(C5=C(C2=C3OCOC3=C4)C=CC=C5)O,active
COC4=C1C(C5=C(OC1=C3C2C=COC2OC3=C4)C=CC=C5O)=O,active
ClC(Cl)(Cl)SN2C(=O)C1=C(C=CC=C1)C2=O,active
CC(C)CCCC(C)C3CCC4C2C=CC1(CC(O)CCC1(C)C2CCC34C)OO,active
CN(CC1=CC=C(C=C1)[N+]([O-])=O)N=O,active
NC2=C1C(=CC=CC1=CC=C2)N,active
C1=CC3=C(C=C1)C2=CC=CC4=C2C(=C3)C=C4,active
CCCCC(CC)COC(=O)C1=CC(=C(C=C1)N(C)C)[N+]([O-])=O,active
CC1COC3=C2N1C=CC(C2=C(C(=C3N4CCN(C)CC4)F)C(O)=O)=O,active
NC2=C1C(C3=C(C(C1=C(C=C2C(O)=O)[N+]([O-])=O)=O)C=CC=C3)=O,active
[O-][N+](=O)C1=CC=C(S1)C3NC(=O)C2=C(C=CC=C2)N3,active
CC1=C(C=CC=C1)N=NC2=C(C(=C(C=C2)N)C)N,active
C1=CC3=C(C=C1)C2=CC=CC=C2C4=CC=CC=C34,active
CCN(CCCl)CCCNC2=C1C=CC=C(C1=NC3=CC=CC=C23)OC,active
C1=CC2=C(C=C1)C4=CC=CC5=CC=C3C=CC=C2C3=C45,active
NC1=C(C3=C(C=C1)C2=CC=CC=C2[NH]3)[N+]([O-])=O,active
CC1=C(C=C(C=C1)C(OC(=O)NC2CCCCC2)(C#C)C3=CC=CC=C3)C,active
ClCCCBr,active
NC2=C1N=C[N](C1=NC(=N2)C3=CC=C(C=C3)[N+]([O-])=O)C4OC(CO)C(O)C4O,active
NC3=C1C=CC=CC1=C2C=CC=CC2=C3,active
CN(C)CCCNC2=C1C(=CC=CC1=NC3=CC=CC=C23)[N+]([O-])=O,active
CCOC1=C(C=C(C=C1)NC(C)=O)N,active
C1=CC=C(C=C1)N=NC2=CC=CC=C2,active
ClC4=C1C=CC=CC1=C3C=CC2=CC=CC=C2C3=C4,active
CCC12OC1(C(=O)NC2(C)O)C(=O)OC,active
OC5C(O)C4=C(C3=CC2=C1C=CC=CC1=CC=C2N=C3C=C4)C6OC56,active
O=S1(=O)C5=C4C3=C1C=C2C=CC=CC2=C3C=CC4=CC=C5,active
[O-][N+](=O)C1=CC3=C(C=C1)C2=CC=CC=C2CC3,active
CCN(CCCl)C1=CC=C(C=C1)CCCNC3=C2C=CC=CC2=NC4=CC=CC=C34,active
CN1CC(=CC2C1CC3=C[N](CC=C)C4=CC=CC2=C34)CO,active
CCCCC=CC=CC=CC=CC=COCC(O)CO,active
CC(C)(C)OOC(=O)C1=CC=CC=C1,active
ClC2=C1C(C3=C(C(C1=CC=C2)=O)C(=CC=C3)NC(=O)C4=CC=CC=C4)=O,active
[O-][N+](=O)C3=CC2=C1C=CC=CC1=CC=C2C=C3,active
CN(C)C(=O)C=CC1=CC=C(O1)[N+]([O-])=O,active
CN(C)C1=CC=C(C=C1)N=NC3=CC2=CC=CC=C2C=C3,active
O1C5C1C4=C3C2=CC=CC=C2C=CC3=CC6=C4C5=CC=C6,active
N(NC1=CC=CC=C1)C2=CC=CC=C2,active
CCOC(=O)CNC(=O)C(C)Br,active
OC5=CC4=CC3=C1C=CC=CC1=C2C=CC=CC2=C3C=C4C=C5,active
C1OC1CC2=CC=C(C=C2)CC3=CC=CC=C3,active
[O-][N+](=O)C4=CC=C3C1=CC=CC2=C(C=CC(=C12)C3=C4)[N+]([O-])=O,active
NC1=C(C=CC=C1)N,active
CC1=CC(=C(C=C1)C)NO,active
[O-][N+](=O)C1=CC=C(C=C1)C=CC(=O)C2=CC=C(C=C2)[N+]([O-])=O,active
CCC=C1OC(=O)C2=C1C=CC=C2,active
OC2=C(C1=CC=CC=C1C=C2)N=NC3=CC=CC=C3,active
C[N]1C(=NC2=CC(=CC=C12)Cl)N,active
NC3=CC2=C1C=CC=CC1=CC=C2C=C3,active
CC1=C(C=CC=C1)N=NC2=CC(=C(C=C2)N=NC4=C3C=CC=CC3=CC=C4O)C,active
C[N+]2=C1C=C(C=CC1=CC3=CC=CC=C23)N,active
ClC(=O)CCC1=CC=CC=C1,active
C1CCC2=C(C1)C6=C4C2=C3C=CC=CC3=CC4=C5C=CC=CC5=C6,active
COC1=C(C=CC=C1)N=NC3=C2C=CC=CC2=CC=C3O,active
CC1=CC(=C(C=C1)C)[N+]([O-])=O,active
[O-][N+](=O)C1=CC2=C(C=C1)C(=CC3=C2C(=CC=C3)[N+]([O-])=O)[N+]([O-])=O,active
CC2C(O)CCC3=CC(=O)C1(OC1C23C)C4OC4CO,active
CN(C)[N+]([O-])=O,active
OCCC1=CC=C(C=C1)[N+]([O-])=O,active
